supplier_id,date,weather_signal,congestion_signal,demand_pressure,observed_delay_fraction,onset_today,active_disruption
S001,2029-09-09,0.370429359619,0.649465254987,0.548379649295,0.2,0,0
S001,2029-09-10,0.395705704767,0.544658583738,0.551591455774,0.05,0,0
S001,2029-09-11,0.409508110731,0.543832641679,0.446049531592,0.15,0,0
S001,2029-09-12,0.582677258466,0.434442871903,0.375570597101,0.1,0,0
S001,2029-09-13,0.493776619736,0.429514144897,0.331819841811,0.05,0,0
S001,2029-09-14,0.47229949633,0.393053869914,0.35155820883,0.15,0,0
S001,2029-09-15,0.476287058534,0.444394997369,0.271789968465,0.25,0,0
S001,2029-09-16,0.379228106618,0.399190255405,0.308388695214,0.1,0,0
S001,2029-09-17,0.526471073557,0.503032959173,0.424407406086,0.05,0,0
S001,2029-09-18,0.402203664226,0.45220852456,0.374358867723,0.4,0,0
S001,2029-09-19,0.435062392658,0.326173604531,0.437243394689,0.15,0,0
S001,2029-09-20,0.443796076626,0.355399324863,0.49511434559,0.05,0,0
S001,2029-09-21,0.309867644715,0.404262327369,0.632283909118,0,0,0
S001,2029-09-22,0.323952768346,0.50317440229,0.500561671442,0,0,0
S001,2029-09-23,0.502132403424,0.408965708794,0.480099211261,0.2,0,0
S001,2029-09-24,0.431146389375,0.283303720863,0.466373857794,0.1,0,0
S001,2029-09-25,0.416347206828,0.394122625334,0.434332003425,0.05,0,0
S001,2029-09-26,0.243242374463,0.354918970358,0.321086162489,0.4,0,0
S001,2029-09-27,0.288420344232,0.294768719682,0.282208389388,0.05,0,0
S001,2029-09-28,0.285679733952,0.254560582643,0.330650565533,0.3,0,0
S001,2029-09-29,0.332000908454,0.182557530634,0.247476770819,0,0,0
S001,2029-09-30,0.251561663159,0.194349992525,0.323004083329,0.1,0,0
S001,2029-10-01,0.165049583222,0.189647664154,0.264727253605,0,0,0
S001,2029-10-02,0.169665000768,0.176363615761,0.365352731547,0.15,0,0
S001,2029-10-03,0.212672471067,0.18007217184,0.407822600601,0,0,0
S001,2029-10-04,0.204588815661,0.292059323442,0.351295607177,0.25,0,0
S001,2029-10-05,0.251447213102,0.147606705297,0.391403692509,0.1,0,0
S001,2029-10-06,0.292884450487,0.252375736085,0.440454686049,0.05,0,0
S001,2029-10-07,0.387291913377,0.247279904416,0.422610229481,0.15,0,0
S001,2029-10-08,0.324400545738,0.23114626795,0.376938454253,0.05,0,0
S001,2029-10-09,0.440956068703,0.342886740102,0.225888262383,0.1,0,0
S001,2029-10-10,0.474130145425,0.235978719442,0.3350184931,0.05,0,0
S001,2029-10-11,0.497589301833,0.155607175001,0.297342326262,0.1,0,0
S001,2029-10-12,0.425208869744,0.115971091926,0.201956868062,0.1,0,0
S001,2029-10-13,0.493222542452,0.186808237306,0.199896569389,0.15,0,0
S001,2029-10-14,0.378024419927,0.238661620809,0.152262432936,0.15,0,0
S001,2029-10-15,0.360013032956,0.148173826952,0.0453763102214,0.1,0,0
S001,2029-10-16,0.532988860103,0.159280324768,0.0424902643337,0.2,0,0
S001,2029-10-17,0.589448999092,0.236883475181,0.126461725538,0.1,0,0
S001,2029-10-18,0.439393307173,0.258962227903,0.0845827813488,0.25,0,0
S001,2029-10-19,0.549559197938,0.192530074821,0.0847521246214,0.1,0,0
S001,2029-10-20,0.572048540694,0.275413528324,0.0784332627043,0.15,0,0
S001,2029-10-21,0.44169816699,0.234476837989,0,0.1,0,0
S001,2029-10-22,0.346957268394,0.119471977921,0.0401171435275,0.1,0,0
S001,2029-10-23,0.368740550645,0.180478949892,0.11497445517,0.1,0,0
S001,2029-10-24,0.434920703909,0.146102319137,0.156919784921,0.2,0,0
S001,2029-10-25,0.369069579152,0.281150446822,0.231350789985,0.15,0,0
S001,2029-10-26,0.410977801785,0.139519177025,0.259740251934,0.2,0,0
S001,2029-10-27,0.334364300345,0.239805565642,0.280950581276,0.1,0,0
S001,2029-10-28,0.284051442463,0.254333147906,0.395658017576,0.15,0,0
S001,2029-10-29,0.411271907955,0.308067320163,0.362440637179,0.1,0,0
S001,2029-10-30,0.439714662621,0.463049767522,0.348242237619,0.15,0,0
S001,2029-10-31,0.467944126816,0.401937219817,0.339805505764,0.1,0,0
S001,2029-11-01,0.483256440754,0.533933923476,0.379492971531,0.25,0,0
S001,2029-11-02,0.394811738444,0.529790798322,0.469276909163,0.15,0,0
S001,2029-11-03,0.39879852655,0.601662012224,0.421169354366,0.1,0,0
S001,2029-11-04,0.275929504577,0.550805589996,0.383586153627,0.2,0,0
S001,2029-11-05,0.263622276008,0.405702783266,0.427017623091,0.1,0,0
S001,2029-11-06,0.213424442831,0.354272134097,0.471357653108,0.1,0,0
S001,2029-11-07,0.164346331313,0.39849092247,0.348252862394,0.15,0,0
S001,2029-11-08,0.156629477127,0.33108307161,0.219004008175,0.05,0,0
S001,2029-11-09,0.224616858533,0.290519864347,0.269540665435,0.15,0,0
S001,2029-11-10,0.157351319194,0.375567270811,0.265662097906,0.1,0,0
S001,2029-11-11,0.144795511403,0.328359972714,0.279031340891,0.1,0,0
S001,2029-11-12,0.231897461035,0.331236767526,0.29549244697,0.15,0,0
S001,2029-11-13,0.40153338042,0.407685907803,0.283295192093,0.25,1,1
S001,2029-11-14,0.424946395268,0.499001279283,0.378367988262,0.55,0,1
S001,2029-11-15,0.481718283369,0.421862663866,0.360620550334,0.6,0,1
S001,2029-11-16,0.399836008927,0.491359216502,0.38779312216,0.25,0,0
S001,2029-11-17,0.371985561212,0.491656292505,0.41993640353,0,0,0
S001,2029-11-18,0.382107809127,0.362533078808,0.388754101702,0.05,0,0
S001,2029-11-19,0.369968741448,0.376202606946,0.338789064118,0.15,0,0
S001,2029-11-20,0.283164386245,0.442097910031,0.355275546983,0.1,0,0
S001,2029-11-21,0.289287193083,0.358432576193,0.306312835861,0.05,0,0
S001,2029-11-22,0.199749882601,0.368520334509,0.375855115498,0.2,0,0
S001,2029-11-23,0.103508043962,0.44840533136,0.406235632047,0,0,0
S001,2029-11-24,0.0499503816328,0.58806816375,0.493562399383,0.1,0,0
S001,2029-11-25,0.120098530766,0.623567729161,0.522505916438,0.25,0,0
S001,2029-11-26,0.00258461541177,0.475929161217,0.495710289103,0.1,0,0
S001,2029-11-27,0,0.340642337039,0.390744556082,0.05,0,0
S001,2029-11-28,0.188908816996,0.255111568609,0.270474326018,0.15,0,0
S001,2029-11-29,0.125929211121,0.311249181403,0.306495326759,0,0,0
S001,2029-11-30,0.168662515854,0.345727452209,0.367491881046,0,0,0
S001,2029-12-01,0.13820495159,0.375876437924,0.347426804072,0.05,0,0
S001,2029-12-02,0.0684079684152,0.346240506328,0.428028493164,0.05,0,0
S001,2029-12-03,0.188470652608,0.389008876371,0.461009176003,0.05,0,0
S001,2029-12-04,0.245909269363,0.372887894777,0.454483427048,0.15,0,0
S001,2029-12-05,0.231239610115,0.435173137861,0.439826701004,0.1,0,0
S001,2029-12-06,0.140415297765,0.574216983643,0.374383580308,0.15,0,0
S001,2029-12-07,0.140480155658,0.709996490863,0.293288191376,0.2,0,0
S001,2029-12-08,0.252080240885,0.73266060619,0.383664099954,0.35,0,0
S001,2029-12-09,0.180946539898,0.756152301925,0.378205139171,0.2,0,0
S001,2029-12-10,0.14607482025,0.682105107821,0.248383021371,0.2,0,0
S001,2029-12-11,0.122978223633,0.633150231862,0.205725534126,0.2,0,0
S001,2029-12-12,0.109223609075,0.64936484289,0.140350995603,0.1,0,0
S001,2029-12-13,0.055414799552,0.702051574661,0.100110989844,0.25,0,0
S001,2029-12-14,0.0481989968217,0.797240957329,0.130386227316,0.15,0,0
S001,2029-12-15,0,0.685316049168,0.182892226752,0.15,0,0
S001,2029-12-16,0,0.715679691459,0.188661677075,0.15,0,0
S001,2029-12-17,0.0355733076679,0.703181990262,0.165581774232,0.15,0,0
S001,2029-12-18,0.0643649133959,0.690715849025,0.21374087139,0.15,0,0
S001,2029-12-19,0.1559763762,0.725010278933,0.173283100887,0.1,0,0
S001,2029-12-20,0.278353095022,0.678967957399,0.132425633491,0.15,0,0
S001,2029-12-21,0.321393133672,0.64325260704,0.194745850045,0.05,0,0
S001,2029-12-22,0.341798284549,0.667568882847,0.316840619418,0.2,0,0
S001,2029-12-23,0.480188577712,0.708009314889,0.222799392233,0.35,0,0
S001,2029-12-24,0.487662520663,0.751063117107,0.169644325516,0.2,0,0
S001,2029-12-25,0.434485686911,0.75679854726,0.149485053371,0.15,0,0
S002,2029-06-29,0.333626004426,0.437639348429,0.171452375149,0.35,0,0
S002,2029-06-30,0.355493753911,0.57178430426,0.13911085412,0.15,0,0
S002,2029-07-01,0.353061117588,0.523201162065,0,0.05,0,0
S002,2029-07-02,0.44457831521,0.576800248202,0.0509561933633,0.3,0,0
S002,2029-07-03,0.510308249742,0.479040455586,0.073568089008,0.15,0,0
S002,2029-07-04,0.54706284061,0.536739772516,0.0725175718612,0.1,0,0
S002,2029-07-05,0.486771832306,0.622267766927,0,0.2,0,0
S002,2029-07-06,0.474283142597,0.651258973212,0.0481206909165,0.15,0,0
S002,2029-07-07,0.504509772268,0.746838420889,0.158381170585,0.2,0,0
S002,2029-07-08,0.460331271175,0.715567535346,0.240419512812,0.05,0,0
S002,2029-07-09,0.517544325114,0.742279149754,0.384328594473,0.15,0,0
S002,2029-07-10,0.59297613541,0.525713565881,0.371190724757,0.1,0,0
S002,2029-07-11,0.56769632052,0.538405926189,0.444785285475,0.35,0,0
S002,2029-07-12,0.52888893483,0.589629806053,0.496634781844,0.3,0,0
S002,2029-07-13,0.560562822596,0.650304786305,0.483382703385,0.15,0,0
S002,2029-07-14,0.556195758873,0.594632768589,0.464436019151,0.2,0,0
S002,2029-07-15,0.624932274646,0.534087992549,0.467201379792,0.15,0,0
S002,2029-07-16,0.606872203271,0.411711292624,0.438532271752,0.1,0,0
S002,2029-07-17,0.52338949703,0.413800553668,0.352694248507,0,0,0
S002,2029-07-18,0.520201769517,0.506627597348,0.272498161745,0.1,0,0
S002,2029-07-19,0.558400679506,0.538446476567,0.337738992872,0.2,0,0
S002,2029-07-20,0.523518673365,0.438089081415,0.405668714276,0.15,0,0
S002,2029-07-21,0.543476796053,0.362116440027,0.419345714394,0.1,0,0
S002,2029-07-22,0.556903263648,0.450218608816,0.403518686466,0.2,0,0
S002,2029-07-23,0.380842796375,0.33377377606,0.310765006468,0.25,0,0
S002,2029-07-24,0.354561063877,0.364085023596,0.358865450161,0.05,0,0
S002,2029-07-25,0.404804526484,0.308732668827,0.393227414172,0.05,0,0
S002,2029-07-26,0.321798756634,0.295560164892,0.461957250908,0.05,0,0
S002,2029-07-27,0.342383605513,0.233159516847,0.374535953941,0,0,0
S002,2029-07-28,0.13848492624,0.2214617957,0.474376015301,0.15,0,0
S002,2029-07-29,0.173231231434,0.221416677302,0.440032136637,0.2,0,0
S002,2029-07-30,0.275072709423,0.329900494213,0.379056224237,0.05,0,0
S002,2029-07-31,0.284797920774,0.393218969022,0.331501978692,0.15,0,0
S002,2029-08-01,0.370503525131,0.52997590835,0.412855938069,0.1,0,0
S002,2029-08-02,0.451403756962,0.583304991376,0.29483238708,0.05,0,0
S002,2029-08-03,0.534712585186,0.538319492056,0.215977152734,0.25,0,0
S002,2029-08-04,0.50761541392,0.567087558053,0.140031030744,0.15,0,0
S002,2029-08-05,0.465997779862,0.545129304702,0.117072513323,0.15,0,0
S002,2029-08-06,0.456449229762,0.612877951095,0.248260408589,0,0,0
S002,2029-08-07,0.365922782863,0.502484534222,0.301912874819,0.3,0,0
S002,2029-08-08,0.296863961254,0.550006614424,0.185589119697,0.2,0,0
S002,2029-08-09,0.360236114507,0.522998388995,0.0859063074699,0.15,0,0
S002,2029-08-10,0.457630472744,0.490341297851,0.176780890137,0.2,0,0
S002,2029-08-11,0.406068795996,0.49676472673,0.228033776296,0.25,0,0
S002,2029-08-12,0.309265188514,0.43542172014,0.289759070997,0.1,0,0
S002,2029-08-13,0.276564907226,0.510336950336,0.287307183319,0.05,0,0
S002,2029-08-14,0.160031721349,0.528714445607,0.210048227051,0.1,0,0
S002,2029-08-15,0.0852185587707,0.530925074796,0.217130070258,0.05,0,0
S002,2029-08-16,0.0979215759609,0.490521568688,0.14856318997,0.05,0,0
S002,2029-08-17,0.106646791717,0.591873879596,0.127182894229,0.1,0,0
S002,2029-08-18,0.0857439087124,0.553708901002,0.230815945929,0.25,0,0
S002,2029-08-19,0.149398373523,0.63898011961,0.307954622128,0.15,0,0
S002,2029-08-20,0.171385041829,0.573382433194,0.352129609274,0.1,0,0
S002,2029-08-21,0.114896368105,0.590791593599,0.313158308156,0.2,0,0
S002,2029-08-22,0.170297248063,0.439194049002,0.301361984289,0,0,0
S002,2029-08-23,0.16769938086,0.498136590239,0.395764234025,0.05,0,0
S002,2029-08-24,0.134057724137,0.482797771079,0.417695508949,0.2,0,0
S002,2029-08-25,0.282714057945,0.392004350148,0.377986331028,0.15,0,0
S002,2029-08-26,0.140479143293,0.397707083297,0.473122674452,0.05,0,0
S002,2029-08-27,0.116914622255,0.32042950723,0.534560309947,0.2,0,0
S002,2029-08-28,0,0.223029760714,0.509697989684,0.1,0,0
S002,2029-08-29,0.038518967134,0.180835972639,0.592587977323,0.05,0,0
S002,2029-08-30,0.144772530699,0.194236981377,0.648743688597,0.1,0,0
S002,2029-08-31,0.198155087465,0.221329122741,0.645053890818,0.1,0,0
S002,2029-09-01,0.213294459399,0.272038204187,0.590863327969,0.05,0,0
S002,2029-09-02,0.156759905744,0.328961862051,0.468772516454,0.15,0,0
S002,2029-09-03,0.232971660635,0.379966407891,0.463515140622,0.1,0,0
S002,2029-09-04,0.316512599294,0.308810668917,0.295572427629,0.1,0,0
S002,2029-09-05,0.391641358677,0.266984974986,0.430582652017,0.1,0,0
S002,2029-09-06,0.36289438413,0.3497441984,0.413060986127,0.15,0,0
S002,2029-09-07,0.387007792605,0.365411901046,0.547905204301,0.15,0,0
S002,2029-09-08,0.389568428855,0.451204859769,0.605735979997,0,0,0
S002,2029-09-09,0.422121332218,0.41726995079,0.516499608924,0.15,0,0
S002,2029-09-10,0.470833763001,0.43499864736,0.479834870791,0.05,0,0
S002,2029-09-11,0.548708937691,0.397128136647,0.497105058974,0.1,0,0
S002,2029-09-12,0.491614261109,0.412972642421,0.563140966982,0.05,0,0
S002,2029-09-13,0.44963164705,0.402970119778,0.5167313364,0.2,0,0
S002,2029-09-14,0.420049018429,0.356011854162,0.515922724116,0.2,0,0
S002,2029-09-15,0.404816275255,0.34986071879,0.51664459908,0.2,0,0
S002,2029-09-16,0.305073444198,0.366935979993,0.51739579217,0.2,0,0
S002,2029-09-17,0.263436584458,0.251042881949,0.570969255673,0.1,0,0
S002,2029-09-18,0.27866558758,0.288844809545,0.46933901786,0.2,0,0
S002,2029-09-19,0.210864693994,0.28516246605,0.398074509559,0.1,0,0
S002,2029-09-20,0.135502072121,0.235584351616,0.494024861083,0.15,0,0
S002,2029-09-21,0.210032044671,0.153112230569,0.402889717416,0,0,0
S002,2029-09-22,0.282769761017,0.209104447456,0.438132090641,0.05,0,0
S002,2029-09-23,0.226224942208,0.260489731808,0.471673014989,0,0,0
S002,2029-09-24,0.189099620378,0.233005307078,0.497825403298,0,0,0
S002,2029-09-25,0.140957576342,0.125658076117,0.48303034242,0.15,0,0
S002,2029-09-26,0.137141882279,0.222094323544,0.605976890376,0.05,0,0
S002,2029-09-27,0.116424466175,0.324970155,0.540438192737,0,0,0
S002,2029-09-28,0.14437137544,0.297885764957,0.477225529774,0.2,0,0
S002,2029-09-29,0.0961599565613,0.353205281618,0.427325701829,0,0,0
S002,2029-09-30,0.0660769784406,0.374417284687,0.541684196728,0.05,0,0
S002,2029-10-01,0.105231112083,0.402711487209,0.51760212396,0.05,0,0
S002,2029-10-02,0.116050380497,0.366320959042,0.526839909604,0.1,0,0
S002,2029-10-03,0.183748008963,0.331422222757,0.61393061856,0.15,0,0
S002,2029-10-04,0.236212794556,0.303538564421,0.557752137593,0.2,0,0
S002,2029-10-05,0.24549365243,0.232164090154,0.605940021307,0.25,0,0
S002,2029-10-06,0.388923276081,0.277373156317,0.64252397621,0.15,0,0
S002,2029-10-07,0.359099369449,0.34792216755,0.608083523319,0.15,0,0
S002,2029-10-08,0.351457989163,0.430525983824,0.692489387088,0.2,0,0
S002,2029-10-09,0.347230512976,0.521906514638,0.664814448316,0.1,0,0
S002,2029-10-10,0.26899894089,0.513921877723,0.60741765342,0.2,0,0
S002,2029-10-11,0.184613190293,0.540255163007,0.656155217074,0.05,0,0
S002,2029-10-12,0.269995908789,0.5358305807,0.727055514491,0.05,0,0
S002,2029-10-13,0.379553219354,0.478142969946,0.70769809223,0.1,0,0
S002,2029-10-14,0.342245124171,0.540994405156,0.582605708653,0.2,0,0
S002,2029-10-15,0.325528691137,0.519836232063,0.564102959277,0.25,0,0
S002,2029-10-16,0.415968850803,0.534228424171,0.544936012146,0.2,0,0
S002,2029-10-17,0.493748339722,0.499023155006,0.601097539184,0.2,0,0
S002,2029-10-18,0.485045287838,0.435191779121,0.628800235623,0.55,1,1
S002,2029-10-19,0.467205624645,0.506415211015,0.68022940605,0.55,0,1
S002,2029-10-20,0.35801274466,0.44545090581,0.565781070974,0.15,0,0
S002,2029-10-21,0.394552095147,0.461752652457,0.480907203431,0.2,0,0
S002,2029-10-22,0.430050129601,0.334906121218,0.476748410486,0.35,0,0
S002,2029-10-23,0.4426809286,0.319183793118,0.5858895848,0.35,0,0
S002,2029-10-24,0.307137329639,0.400465446405,0.483014495168,0.3,0,0
S002,2029-10-25,0.469782706285,0.480256008738,0.44749411416,0.25,0,0
S002,2029-10-26,0.438365615421,0.435026223853,0.370070318828,0.2,0,0
S002,2029-10-27,0.498495819452,0.472676665797,0.278012937022,0,0,0
S002,2029-10-28,0.420174523801,0.43011630153,0.366357843552,0.15,0,0
S002,2029-10-29,0.408294149879,0.376315162985,0.349375461411,0.1,0,0
S002,2029-10-30,0.301966804589,0.524922664078,0.273568039765,0.2,0,0
S002,2029-10-31,0.238809561782,0.502973704402,0.398533921647,0.15,0,0
S002,2029-11-01,0.309075279174,0.439062492522,0.434472595915,0.3,0,0
S002,2029-11-02,0.35734474395,0.513584005893,0.503889683487,0.2,0,0
S002,2029-11-03,0.341348276743,0.580002614105,0.454726943801,0.1,0,0
S002,2029-11-04,0.339386878115,0.369968724288,0.487271893245,0.1,0,0
S002,2029-11-05,0.389627101071,0.290972042537,0.427683936457,0.1,0,0
S002,2029-11-06,0.42760986152,0.334387187423,0.419159657691,0.1,0,0
S002,2029-11-07,0.399728825511,0.395656193834,0.341700815082,0.25,0,0
S002,2029-11-08,0.478020834233,0.449380709622,0.275303389525,0.05,0,0
S002,2029-11-09,0.467672823788,0.376206189697,0.177928304389,0.2,0,0
S002,2029-11-10,0.592657371741,0.358327271339,0.212080573959,0.15,0,0
S002,2029-11-11,0.632294160101,0.452378262048,0.265896128891,0.15,0,0
S002,2029-11-12,0.590001651381,0.36599188715,0.238352509174,0,0,0
S002,2029-11-13,0.508612243328,0.30009642878,0.324122615257,0.25,0,0
S002,2029-11-14,0.482497720942,0.26040076854,0.383723016512,0.2,0,0
S002,2029-11-15,0.355895165035,0.235931653135,0.388522159058,0.15,0,0
S002,2029-11-16,0.316808851104,0.350596761616,0.327407539942,0.05,0,0
S002,2029-11-17,0.289242723183,0.382486384988,0.260412959859,0.05,0,0
S002,2029-11-18,0.295853453403,0.264989936558,0.245639321038,0.05,0,0
S002,2029-11-19,0.373351048683,0.216232984058,0.435473903194,0.25,0,0
S002,2029-11-20,0.346946817729,0.0804451926261,0.576247888544,0.1,0,0
S002,2029-11-21,0.313466390959,0.0424200272252,0.565499983942,0.15,0,0
S002,2029-11-22,0.259909294306,0.088553651386,0.689466325863,0.05,0,0
S002,2029-11-23,0.260425510677,0.128575737783,0.666869318705,0.05,0,0
S002,2029-11-24,0.230445522717,0.204754200758,0.586439519165,0.05,0,0
S002,2029-11-25,0.390550979224,0.2392736498,0.539206804968,0.1,0,0
S002,2029-11-26,0.452377654087,0.162001031727,0.503171589948,0.05,0,0
S002,2029-11-27,0.430012895833,0.0665742984483,0.529056288783,0.05,0,0
S002,2029-11-28,0.293123016199,0.0572217193635,0.47968808567,0.1,0,0
S002,2029-11-29,0.269724279272,0.173466230932,0.500827936184,0.05,0,0
S002,2029-11-30,0.0705588837242,0.171099167113,0.539145579512,0.05,0,0
S002,2029-12-01,0.0214880087257,0.0858756900606,0.558538483775,0.05,0,0
S002,2029-12-02,0,0.171720088865,0.624975908798,0.05,0,0
S002,2029-12-03,0.0476600324514,0.280784540844,0.567513218346,0.05,0,0
S002,2029-12-04,0.128079944316,0.278255011475,0.38097654568,0.05,0,0
S002,2029-12-05,0.179306218335,0.205245271232,0.402664211417,0.05,0,0
S002,2029-12-06,0.242280511215,0.185660025609,0.334509650152,0.05,0,0
S002,2029-12-07,0.254028579461,0.130024342358,0.341610834709,0.15,0,0
S002,2029-12-08,0.209180819769,0.13124861532,0.287477030205,0.1,0,0
S002,2029-12-09,0.310896534501,0.264272135759,0.281596673766,0.15,0,0
S002,2029-12-10,0.290469904884,0.2553995022,0.331819285884,0.1,0,0
S002,2029-12-11,0.311525209037,0.277391170134,0.348826842642,0,0,0
S002,2029-12-12,0.319905433177,0.323479688304,0.375587346003,0.1,0,0
S002,2029-12-13,0.197567405637,0.30331350596,0.351474080494,0.1,0,0
S002,2029-12-14,0.210501924952,0.24973461396,0.475849098114,0,0,0
S002,2029-12-15,0.299785015319,0.345039880009,0.49729982925,0.15,0,0
S002,2029-12-16,0.255722152006,0.290154287687,0.486965726269,0.15,0,0
S002,2029-12-17,0.320190183978,0.347345140054,0.51360905257,0.1,0,0
S002,2029-12-18,0.205672378537,0.237603455421,0.583141299278,0,0,0
S002,2029-12-19,0.22326922895,0.302667721444,0.76332437322,0.1,0,0
S002,2029-12-20,0.295727368462,0.348044213441,0.673947624568,0.1,0,0
S002,2029-12-21,0.284130587593,0.341273188226,0.638421448547,0.15,0,0
S002,2029-12-22,0.300883230896,0.325142012222,0.521757468865,0.05,0,0
S002,2029-12-23,0.3822947133,0.339210803323,0.625026105472,0.15,0,0
